lakeid,year4,sampledate,taxon,species_code,density,avg_length,comments
"KE",1982,1982-07-13,"CYCLOPOIDA COPEPODITES",20000,76000.000,0.470,
"KE",1982,1982-07-13,"COPEPOD NAUPLII",10000,883000.000,0.170,
"KE",1982,1982-07-13,"CHYDORUS SPHAERICUS",51005,968000.000,0.240,
"KE",1982,1982-07-13,"DAPHNIA PULICARIA JUVENILE",51130,9000.000,0.780,
"KE",1982,1982-07-13,"DIAPHANOSOMA BIRGEI",51202,4000.000,1.120,
"KE",1982,1982-07-13,"DIAPHANOSOMA BIRGEI JUVENILE",51202,61000.000,0.680,
"KE",1982,1982-07-13,"EUBOSMINA COREGONI",51501,28000.000,0.340,
"KE",1982,1982-07-13,"LEPTODORA KINDTI",52301,85.000,,
"KE",1982,1982-07-13,"ASCOMORPHA OVALIS",60202,3868000.000,0.100,
"KE",1982,1982-07-13,"CONOCHILUS UNICORNIS",60902,1438000.000,0.120,
"KE",1982,1982-07-13,"KELLICOTTIA LONGISPINA",61702,5000.000,0.110,
"KE",1982,1982-07-13,"KERATELLA COCHLEARIS",61801,256000.000,0.100,
"KE",1982,1982-07-13,"KERATELLA QUADRATA",61806,14000.000,0.140,
"KE",1982,1982-07-13,"LEPADELLA",62000,19000.000,0.080,
"KE",1982,1982-07-13,"POLYARTHRA VULGARIS",63005,5000.000,0.100,
"KE",1982,1982-07-13,"POMPHYLOX SULCATA",63101,565000.000,0.100,
"KE",1982,1982-07-13,"TRICHOCERCA MULTICRINIS",63612,204000.000,0.150,
"KE",1982,1982-07-13,"TRICHOCERCA SIMILIS",63617,81000.000,0.150,
"KE",1982,1982-07-29,"LEPTODIAPTOMUS SICILOIDES",30404,22000.000,1.100,
"KE",1982,1982-07-29,"CALANOIDA COPEPODITES",30000,36000.000,0.500,
"KE",1982,1982-07-29,"ACANTHOCYCLOPS VERNALIS",20101,58000.000,0.930,
"KE",1982,1982-07-29,"MESOCYCLOPS EDAX",20601,7000.000,1.250,
"KE",1982,1982-07-29,"CYCLOPOIDA COPEPODITES",20000,32000.000,0.380,
"KE",1982,1982-07-29,"COPEPOD NAUPLII",10000,622000.000,0.140,
"KE",1982,1982-07-29,"CHYDORUS SPHAERICUS",51005,115000.000,0.250,
"KE",1982,1982-07-29,"DAPHNIA MENDOTAE",51103,3000.000,1.270,
"KE",1982,1982-07-29,"DAPHNIA MENDOTAE JUVENILE",51103,3000.000,0.870,
"KE",1982,1982-07-29,"DIAPHANOSOMA BIRGEI",51202,20000.000,1.180,
"KE",1982,1982-07-29,"DIAPHANOSOMA BIRGEI JUVENILE",51202,44000.000,0.680,
"KE",1982,1982-07-29,"EUBOSMINA COREGONI",51501,252000.000,0.410,
"KE",1982,1982-07-29,"LEPTODORA KINDTI",52301,197.000,,
"KE",1982,1982-07-29,"ASCOMORPHA OVALIS",60202,4000.000,0.110,
"KE",1982,1982-07-29,"CONOCHILUS UNICORNIS",60902,32000.000,0.130,
"KE",1982,1982-07-29,"KERATELLA COCHLEARIS",61801,169000.000,0.100,
"KE",1982,1982-07-29,"KERATELLA QUADRATA",61806,7000.000,0.160,
"KE",1982,1982-07-29,"POMPHYLOX SULCATA",63101,180000.000,0.100,
"KE",1982,1982-07-29,"TRICHOCERCA MULTICRINIS",63612,36000.000,0.140,
"KE",1982,1982-07-29,"TRICHOCERCA SIMILIS",63617,32000.000,0.100,
"KE",1982,1982-08-16,"LEPTODIAPTOMUS SICILOIDES",30404,12000.000,1.100,
"KE",1982,1982-08-16,"CALANOIDA COPEPODITES",30000,47000.000,0.690,
"KE",1982,1982-08-16,"ACANTHOCYCLOPS VERNALIS",20101,20000.000,0.960,
"KE",1982,1982-08-16,"MESOCYCLOPS EDAX",20601,8000.000,1.200,
"KE",1982,1982-08-16,"CYCLOPOIDA COPEPODITES",20000,12000.000,0.650,
"KE",1982,1982-08-16,"COPEPOD NAUPLII",10000,413000.000,0.160,
"KE",1982,1982-08-16,"CHYDORUS SPHAERICUS",51005,299000.000,0.280,
"KE",1982,1982-08-16,"DAPHNIA MENDOTAE",51103,8000.000,1.830,
"KE",1982,1982-08-16,"DAPHNIA RETROCURVA JUVENILE",51107,11000.000,0.930,
"KE",1982,1982-08-16,"DIAPHANOSOMA BIRGEI",51202,8000.000,1.090,
"KE",1982,1982-08-16,"DIAPHANOSOMA BIRGEI JUVENILE",51202,26000.000,0.650,
"KE",1982,1982-08-16,"EUBOSMINA COREGONI",51501,122000.000,0.420,
"KE",1982,1982-08-16,"ASCOMORPHA OVALIS",60202,28000.000,0.100,
"KE",1982,1982-08-16,"ASPLANCHNA",60300,47000.000,0.440,
"KE",1982,1982-08-16,"CONOCHILUS UNICORNIS",60902,16000.000,0.130,
"KE",1982,1982-08-16,"KERATELLA COCHLEARIS",61801,130000.000,0.100,
"KE",1982,1982-08-16,"KERATELLA QUADRATA",61806,4000.000,0.150,
"KE",1982,1982-08-16,"POLYARTHRA VULGARIS",63005,12000.000,0.100,
"KE",1982,1982-08-16,"POMPHYLOX SULCATA",63101,142000.000,0.100,
"KE",1982,1982-08-16,"TRICHOCERCA SIMILIS",63617,12000.000,0.100,
"KE",1982,1982-09-16,"CALANOIDA COPEPODITES",30000,4000.000,1.000,
"KE",1982,1982-09-16,"CYCLOPOIDA COPEPODITES",20000,26000.000,0.450,
"KE",1982,1982-09-16,"COPEPOD NAUPLII",10000,83000.000,0.140,
"KE",1982,1982-09-16,"CHYDORUS SPHAERICUS",51005,64000.000,0.280,
"KE",1982,1982-09-16,"DAPHNIA MENDOTAE",51103,7000.000,1.270,
"KE",1982,1982-09-16,"DAPHNIA MENDOTAE JUVENILE",51103,21000.000,0.900,
"KE",1982,1982-09-16,"DAPHNIA PULICARIA JUVENILE",51130,4000.000,0.960,
"KE",1982,1982-09-16,"DAPHNIA RETROCURVA JUVENILE",51107,21000.000,0.780,
"KE",1982,1982-09-16,"DIAPHANOSOMA BIRGEI",51202,4000.000,1.180,
"KE",1982,1982-09-16,"DIAPHANOSOMA BIRGEI JUVENILE",51202,4000.000,0.620,
"KE",1982,1982-09-16,"LEPTODORA KINDTI",52301,221.000,,
"KE",1982,1982-09-16,"CONOCHILUS UNICORNIS",60902,11000.000,0.110,
"KE",1980,1980-07-14,"ASCOMORPHA OVALIS",60202,39000.000,0.110,
"KE",1980,1980-07-14,"CONOCHILOIDES NATANS",60802,94000.000,0.140,
"KE",1980,1980-07-14,"KERATELLA COCHLEARIS",61801,119000.000,0.120,
"KE",1980,1980-07-14,"KERATELLA QUADRATA",61806,34000.000,,
"KE",1980,1980-07-14,"TRICHOCERCA",63600,4000.000,,
"KE",1980,1980-09-08,"AGLAODIAPTOMUS CLAVIPES",30901,4000.000,1.810,
"KE",1980,1980-09-08,"LEPTODIAPTOMUS SICILOIDES",30404,73000.000,1.150,
"KE",1980,1980-09-08,"CALANOIDA COPEPODITES",30000,58000.000,0.650,
"KE",1980,1980-09-08,"ACANTHOCYCLOPS VERNALIS",20101,15000.000,1.010,
"KE",1980,1980-09-08,"MESOCYCLOPS EDAX",20601,19000.000,0.910,
"KE",1980,1980-09-08,"CYCLOPOIDA COPEPODITES",20000,15000.000,0.600,
"KE",1980,1980-09-08,"COPEPOD NAUPLII",10000,146000.000,0.180,
"KE",1980,1980-09-08,"CHYDORUS SPHAERICUS",51005,62000.000,0.330,
"KE",1980,1980-09-08,"DAPHNIA MENDOTAE",51103,9000.000,1.350,
"KE",1980,1980-09-08,"DAPHNIA PULICARIA",51130,4000.000,1.490,
"KE",1980,1980-09-08,"DAPHNIA PULICARIA JUVENILE",51130,4000.000,0.990,
"KE",1980,1980-09-08,"DAPHNIA RETROCURVA",51107,17000.000,1.510,
"KE",1980,1980-09-08,"DAPHNIA RETROCURVA JUVENILE",51107,47000.000,0.700,
"KE",1980,1980-09-08,"DIAPHANOSOMA BIRGEI",51202,9000.000,1.090,
"KE",1980,1980-09-08,"DIAPHANOSOMA BIRGEI JUVENILE",51202,22000.000,0.690,
"KE",1980,1980-09-08,"EUBOSMINA COREGONI",51501,4000.000,0.450,
"KE",1980,1980-09-08,"ASCOMORPHA OVALIS",60202,52000.000,0.110,
"KE",1980,1980-09-08,"ASPLANCHNA",60300,4000.000,0.340,
"KE",1980,1980-09-08,"CONOCHILUS UNICORNIS",60902,35000.000,0.150,
"KE",1980,1980-09-08,"KERATELLA COCHLEARIS",61801,180000.000,0.120,
"KE",1980,1980-10-15,"LEPTODIAPTOMUS SICILOIDES",30404,61000.000,1.060,
"KE",1980,1980-10-15,"CALANOIDA COPEPODITES",30000,52000.000,0.700,
"KE",1980,1980-10-15,"ACANTHOCYCLOPS VERNALIS",20101,14000.000,0.880,
"KE",1980,1980-10-15,"DIACYCLOPS THOMASI",20302,43000.000,0.960,
"KE",1980,1980-10-15,"MESOCYCLOPS EDAX",20601,9000.000,0.920,
"KE",1980,1980-10-15,"CYCLOPOIDA COPEPODITES",20000,33000.000,0.450,
"KE",1980,1980-10-15,"COPEPOD NAUPLII",10000,142000.000,0.150,
"KE",1980,1980-10-15,"CHYDORUS SPHAERICUS",51005,974000.000,0.280,
"KE",1980,1980-10-15,"DAPHNIA MENDOTAE JUVENILE",51103,4000.000,0.740,
"KE",1980,1980-10-15,"DAPHNIA RETROCURVA",51107,13000.000,1.360,
"KE",1980,1980-10-15,"DAPHNIA RETROCURVA JUVENILE",51107,4000.000,0.810,
"KE",1980,1980-10-15,"DIAPHANOSOMA BIRGEI",51202,4000.000,0.930,
"KE",1980,1980-10-15,"EUBOSMINA COREGONI",51501,57000.000,0.370,
"KE",1980,1980-10-15,"ASPLANCHNA",60300,5000.000,0.540,
"KE",1980,1980-10-15,"CONOCHILUS UNICORNIS",60902,71000.000,0.160,
"KE",1980,1980-10-15,"FILINIA",61400,9000.000,0.120,
"KE",1980,1980-10-15,"KERATELLA COCHLEARIS",61801,104000.000,0.130,
"KE",1980,1980-10-28,"AGLAODIAPTOMUS CLAVIPES",30901,11000.000,1.920,
"KE",1980,1980-10-28,"LEPTODIAPTOMUS SICILOIDES",30404,67000.000,1.120,
"KE",1980,1980-10-28,"SKISTODIAPTOMUS OREGONENSIS",30801,7000.000,1.100,
"KE",1980,1980-10-28,"CALANOIDA COPEPODITES",30000,21000.000,0.750,
"KE",1980,1980-10-28,"DIACYCLOPS THOMASI",20302,95000.000,0.960,
"KE",1980,1980-10-28,"CYCLOPOIDA COPEPODITES",20000,21000.000,0.480,
"KE",1980,1980-10-28,"COPEPOD NAUPLII",10000,207000.000,0.210,
"KE",1980,1980-10-28,"ALONA",50300,11000.000,0.220,
"KE",1980,1980-10-28,"CHYDORUS SPHAERICUS",51005,662000.000,0.320,
"KE",1980,1980-10-28,"DAPHNIA MENDOTAE",51103,11000.000,1.270,
"KE",1980,1980-10-28,"DAPHNIA RETROCURVA JUVENILE",51107,5000.000,0.870,
"KE",1980,1980-10-28,"DIAPHANOSOMA BIRGEI",51202,11000.000,1.210,
"KE",1980,1980-10-28,"DIAPHANOSOMA BIRGEI JUVENILE",51202,8000.000,0.710,
"KE",1980,1980-10-28,"EUBOSMINA COREGONI",51501,53000.000,0.410,
"KE",1980,1980-10-28,"ASPLANCHNA",60300,32000.000,0.520,
"KE",1980,1980-10-28,"KERATELLA COCHLEARIS",61801,172000.000,0.100,
"KE",1980,1980-10-28,"POLYARTHRA",63000,4000.000,0.120,
"KE",1980,1980-11-11,"AGLAODIAPTOMUS CLAVIPES",30901,4000.000,1.950,
"KE",1980,1980-11-11,"LEPTODIAPTOMUS SICILOIDES",30404,48000.000,1.120,
"KE",1980,1980-11-11,"CALANOIDA COPEPODITES",30000,20000.000,0.680,
"KE",1980,1980-11-11,"DIACYCLOPS THOMASI",20302,79000.000,0.870,
"KE",1980,1980-11-11,"CYCLOPOIDA COPEPODITES",20000,8000.000,0.470,
"KE",1980,1980-11-11,"COPEPOD NAUPLII",10000,334000.000,0.180,
"KE",1980,1980-11-11,"CHYDORUS SPHAERICUS",51005,377000.000,0.310,
"KE",1980,1980-11-11,"DAPHNIA MENDOTAE JUVENILE",51103,4000.000,1.050,
"KE",1980,1980-11-11,"DIAPHANOSOMA BIRGEI",51202,4000.000,0.990,
"KE",1980,1980-11-11,"DIAPHANOSOMA BIRGEI JUVENILE",51202,7000.000,0.900,
"KE",1980,1980-11-11,"EUBOSMINA COREGONI",51501,64000.000,0.420,
"KE",1980,1980-11-11,"ASPLANCHNA",60300,12000.000,0.530,
"KE",1980,1980-11-11,"KERATELLA COCHLEARIS",61801,175000.000,0.100,
"KE",1980,1980-11-25,"LEPTODIAPTOMUS SICILOIDES",30404,44000.000,1.080,
"KE",1980,1980-11-25,"CALANOIDA COPEPODITES",30000,8000.000,0.800,
"KE",1980,1980-11-25,"DIACYCLOPS THOMASI",20302,72000.000,1.060,
"KE",1980,1980-11-25,"MESOCYCLOPS EDAX",20601,8000.000,1.300,
"KE",1980,1980-11-25,"CYCLOPOIDA COPEPODITES",20000,61000.000,0.770,
"KE",1980,1980-11-25,"COPEPOD NAUPLII",10000,32000.000,0.210,
"KE",1980,1980-11-25,"CHYDORUS SPHAERICUS",51005,203000.000,0.280,
"KE",1980,1980-11-25,"DAPHNIA MENDOTAE JUVENILE",51103,19000.000,0.990,
"KE",1980,1980-11-25,"EUBOSMINA COREGONI",51501,91000.000,0.390,
"KE",1980,1980-11-25,"KERATELLA COCHLEARIS",61801,163000.000,0.100,
"KE",1980,1980-11-25,"KERATELLA QUADRATA",61806,76000.000,0.120,
"KE",1981,1981-02-16,"LEPTODIAPTOMUS SICILOIDES",30404,40000.000,1.120,
"KE",1981,1981-02-16,"CALANOIDA COPEPODITES",30000,19000.000,0.700,
"KE",1981,1981-02-16,"DIACYCLOPS THOMASI",20302,94000.000,0.940,
"KE",1981,1981-02-16,"CYCLOPOIDA COPEPODITES",20000,172000.000,0.410,
"KE",1981,1981-02-16,"COPEPOD NAUPLII",10000,390000.000,0.210,
"KE",1981,1981-02-16,"CHYDORUS SPHAERICUS",51005,27000.000,0.320,
"KE",1981,1981-02-16,"DAPHNIA MENDOTAE JUVENILE",51103,7000.000,0.810,
"KE",1981,1981-02-16,"EUBOSMINA COREGONI",51501,24000.000,0.390,
"KE",1981,1981-02-16,"ASPLANCHNA",60300,5000.000,0.510,
"KE",1981,1981-02-16,"BRACHIONUS",60400,57000.000,0.440,
"KE",1981,1981-02-16,"CONOCHILOIDES NATANS",60802,73000.000,0.210,
"KE",1981,1981-02-16,"FILINIA",61400,11000.000,0.120,
"KE",1981,1981-02-16,"KERATELLA COCHLEARIS",61801,65000.000,0.090,
"KE",1981,1981-03-31,"LEPTODIAPTOMUS SICILOIDES",30404,38000.000,1.180,
"KE",1981,1981-03-31,"DIACYCLOPS THOMASI",20302,617000.000,,
"KE",1981,1981-03-31,"COPEPOD NAUPLII",10000,694000.000,,
"KE",1981,1981-03-31,"ALONA",50300,5000.000,0.420,
"KE",1981,1981-03-31,"CHYDORUS SPHAERICUS",51005,369000.000,,
"KE",1981,1981-03-31,"DAPHNIA MENDOTAE",51103,13000.000,1.330,
"KE",1981,1981-03-31,"DAPHNIA MENDOTAE JUVENILE",51103,40000.000,0.810,
"KE",1981,1981-03-31,"ASPLANCHNA",60300,19000.000,,
"KE",1981,1981-03-31,"BRACHIONUS CALYCIFLORUS",60406,191000.000,,
"KE",1981,1981-03-31,"CONOCHILOIDES NATANS",60802,598000.000,,
"KE",1981,1981-03-31,"KELLICOTTIA LONGISPINA",61702,57000.000,,
"KE",1981,1981-03-31,"KERATELLA COCHLEARIS",61801,555000.000,,
"KE",1981,1981-03-31,"KERATELLA QUADRATA",61806,62000.000,,
"KE",1981,1981-03-31,"NOTHOLCA",62600,67000.000,,
"KE",1981,1981-03-31,"POLYARTHRA",63000,29000.000,,
"KE",1981,1981-04-15,"LEPTODIAPTOMUS SICILOIDES",30404,3000.000,,
"KE",1981,1981-04-15,"CALANOIDA COPEPODITES",30000,78000.000,,
"KE",1981,1981-04-15,"DIACYCLOPS THOMASI",20302,694000.000,,
"KE",1981,1981-04-15,"MESOCYCLOPS EDAX",20601,3000.000,,
"KE",1981,1981-04-15,"CYCLOPOIDA COPEPODITES",20000,23000.000,,
"KE",1981,1981-04-15,"COPEPOD NAUPLII",10000,2762000.000,,
"KE",1981,1981-04-15,"CHYDORUS SPHAERICUS",51005,687000.000,,
"KE",1981,1981-04-15,"DAPHNIA MENDOTAE",51103,42000.000,1.460,
"KE",1981,1981-04-15,"DAPHNIA MENDOTAE JUVENILE",51103,102000.000,0.740,
"KE",1981,1981-04-15,"DAPHNIA PULICARIA JUVENILE",51130,6000.000,0.900,
"KE",1981,1981-04-15,"EUBOSMINA COREGONI",51501,3000.000,,
"KE",1981,1981-04-15,"ASPLANCHNA",60300,188000.000,,
"KE",1981,1981-04-15,"BRACHIONUS URCEOLARIS",60402,3000.000,,
"KE",1981,1981-04-15,"CONOCHILOIDES NATANS",60802,305000.000,,
"KE",1981,1981-04-15,"CONOCHILUS UNICORNIS",60902,10000.000,,
"KE",1981,1981-04-15,"KELLICOTTIA LONGISPINA",61702,259000.000,,
"KE",1981,1981-04-15,"KERATELLA COCHLEARIS",61801,1102000.000,,
"KE",1981,1981-04-15,"KERATELLA QUADRATA",61806,107000.000,,
"KE",1981,1981-04-15,"POLYARTHRA DOLICHOPTERA",63001,1099000.000,,
"KE",1981,1981-04-15,"SYNCHAETA",63400,13000.000,,
"KE",1981,1981-05-19,"LEPTODIAPTOMUS SICILOIDES",30404,20000.000,1.100,
"KE",1981,1981-05-19,"CALANOIDA COPEPODITES",30000,14000.000,0.780,
"KE",1981,1981-05-19,"DIACYCLOPS THOMASI",20302,427000.000,0.970,
"KE",1981,1981-05-19,"MESOCYCLOPS EDAX",20601,7000.000,,
"KE",1981,1981-05-19,"CYCLOPOIDA COPEPODITES",20000,7000.000,0.610,
"KE",1981,1981-05-19,"COPEPOD NAUPLII",10000,678000.000,0.210,
"KE",1981,1981-05-19,"BOSMINA LONGIROSTRIS",50701,41000.000,0.310,
"KE",1981,1981-05-19,"CHYDORUS SPHAERICUS",51005,326000.000,0.340,
"KE",1981,1981-05-19,"DAPHNIA MENDOTAE",51103,104000.000,1.460,
"KE",1981,1981-05-19,"DAPHNIA MENDOTAE JUVENILE",51103,356000.000,0.710,
"KE",1981,1981-05-19,"DAPHNIA PULICARIA JUVENILE",51130,33000.000,0.960,
"KE",1981,1981-05-19,"EUBOSMINA COREGONI",51501,414000.000,0.270,
"KE",1981,1981-05-19,"ASPLANCHNA",60300,61000.000,,
"KE",1981,1981-05-19,"KELLICOTTIA LONGISPINA",61702,590000.000,,
"KE",1981,1981-05-19,"KERATELLA COCHLEARIS",61801,448000.000,,
"KE",1981,1981-05-19,"KERATELLA QUADRATA",61806,81000.000,,
"KE",1981,1981-05-19,"SYNCHAETA",63400,41000.000,,
"KE",1981,1981-06-02,"CALANOIDA COPEPODITES",30000,21000.000,,
"KE",1981,1981-06-02,"DIACYCLOPS THOMASI",20302,16000.000,,
"KE",1981,1981-06-02,"COPEPOD NAUPLII",10000,580000.000,,
"KE",1981,1981-06-02,"ALONA",50300,11000.000,0.280,
"KE",1981,1981-06-02,"BOSMINA LONGIROSTRIS",50701,21000.000,,
"KE",1981,1981-06-02,"CHYDORUS SPHAERICUS",51005,261000.000,,
"KE",1981,1981-06-02,"DAPHNIA MENDOTAE",51103,8000.000,1.460,
"KE",1981,1981-06-02,"DAPHNIA MENDOTAE JUVENILE",51103,69000.000,0.870,
"KE",1981,1981-06-02,"DAPHNIA PULICARIA",51130,11000.000,1.640,
"KE",1981,1981-06-02,"DAPHNIA PULICARIA JUVENILE",51130,16000.000,0.900,
"KE",1981,1981-06-02,"EUBOSMINA COREGONI",51501,154000.000,,
"KE",1981,1981-06-02,"LEYDIGIA QUADRANGULARIS",52402,5000.000,0.860,
"KE",1981,1981-06-02,"ASPLANCHNA HERRICKII",60302,5000.000,,
"KE",1981,1981-06-02,"ASPLANCHNA PRIODONTA",60303,48000.000,,
"KE",1981,1981-06-02,"CONOCHILUS UNICORNIS",60902,11000.000,,
"KE",1981,1981-06-02,"KELLICOTTIA LONGISPINA",61702,314000.000,,
"KE",1981,1981-06-02,"KERATELLA COCHLEARIS",61801,85000.000,,
"KE",1981,1981-06-02,"KERATELLA QUADRATA",61806,27000.000,,
"KE",1981,1981-06-17,"COPEPOD NAUPLII",10000,77000.000,,
"KE",1981,1981-06-17,"DAPHNIA MENDOTAE",51103,9000.000,1.770,
"KE",1981,1981-06-17,"DAPHNIA MENDOTAE JUVENILE",51103,3000.000,0.960,
"KE",1981,1981-06-17,"EUBOSMINA COREGONI",51501,15000.000,,
"KE",1981,1981-06-17,"LEPTODORA KINDTI",52301,56.000,,
"KE",1981,1981-06-17,"KERATELLA COCHLEARIS",61801,77000.000,,
"KE",1981,1981-06-30,"LEPTODIAPTOMUS SICILOIDES",30404,6000.000,,
"KE",1981,1981-06-30,"COPEPOD NAUPLII",10000,75000.000,,
"KE",1981,1981-06-30,"DAPHNIA MENDOTAE JUVENILE",51103,4000.000,0.650,
"KE",1981,1981-06-30,"EUBOSMINA COREGONI",51501,62000.000,,
"KE",1981,1981-06-30,"ASCOMORPHA ECAUDIS",60201,12000.000,,
"KE",1981,1981-06-30,"CONOCHILUS UNICORNIS",60902,62000.000,,
"KE",1981,1981-06-30,"KERATELLA COCHLEARIS",61801,643000.000,,
"KE",1981,1981-06-30,"POMPHYLOX SULCATA",63101,656000.000,,
"KE",1981,1981-06-30,"TRICHOCERCA MULTICRINIS",63612,6000.000,,
"KE",1981,1981-07-15,"LEPTODIAPTOMUS SICILOIDES",30404,14000.000,1.120,
"KE",1981,1981-07-15,"ACANTHOCYCLOPS VERNALIS",20101,34000.000,1.020,
"KE",1981,1981-07-15,"MESOCYCLOPS EDAX",20601,14000.000,0.990,
"KE",1981,1981-07-15,"CYCLOPOIDA COPEPODITES",20000,7000.000,0.570,
"KE",1981,1981-07-15,"COPEPOD NAUPLII",10000,192000.000,0.220,
"KE",1981,1981-07-15,"CHYDORUS SPHAERICUS",51005,21000.000,0.270,
"KE",1981,1981-07-15,"DIAPHANOSOMA BIRGEI",51202,17000.000,1.150,
"KE",1981,1981-07-15,"DIAPHANOSOMA BIRGEI JUVENILE",51202,39000.000,0.680,
"KE",1981,1981-07-15,"EUBOSMINA COREGONI",51501,130000.000,0.310,
"KE",1981,1981-07-15,"ASCOMORPHA OVALIS",60202,205000.000,0.100,
"KE",1981,1981-07-15,"CONOCHILUS UNICORNIS",60902,123000.000,0.120,
"KE",1981,1981-07-15,"KERATELLA COCHLEARIS",61801,130000.000,0.110,
"KE",1981,1981-07-15,"POMPHYLOX SULCATA",63101,404000.000,0.100,
"KE",1981,1981-07-15,"TRICHOCERCA MULTICRINIS",63612,14000.000,0.080,
"KE",1981,1981-07-29,"LEPTODIAPTOMUS SICILOIDES",30404,29000.000,,
"KE",1981,1981-07-29,"CALANOIDA COPEPODITES",30000,73000.000,,
"KE",1981,1981-07-29,"ACANTHOCYCLOPS VERNALIS",20101,22000.000,,
"KE",1981,1981-07-29,"MESOCYCLOPS EDAX",20601,22000.000,,
"KE",1981,1981-07-29,"CYCLOPOIDA COPEPODITES",20000,87000.000,,
"KE",1981,1981-07-29,"COPEPOD NAUPLII",10000,654000.000,,
"KE",1981,1981-07-29,"CHYDORUS SPHAERICUS",51005,225000.000,,
"KE",1981,1981-07-29,"DAPHNIA RETROCURVA",51107,9000.000,1.490,
"KE",1981,1981-07-29,"DAPHNIA RETROCURVA JUVENILE",51107,9000.000,0.930,
"KE",1981,1981-07-29,"DIAPHANOSOMA BIRGEI",51202,42000.000,1.150,
"KE",1981,1981-07-29,"DIAPHANOSOMA BIRGEI JUVENILE",51202,120000.000,0.710,
"KE",1981,1981-07-29,"EUBOSMINA COREGONI",51501,94000.000,,
"KE",1981,1981-07-29,"CONOCHILUS UNICORNIS",60902,160000.000,,
"KE",1981,1981-07-29,"KERATELLA COCHLEARIS",61801,894000.000,,
"KE",1981,1981-07-29,"POMPHYLOX SULCATA",63101,211000.000,,
"KE",1981,1981-07-29,"TRICHOCERCA MULTICRINIS",63612,51000.000,,
"KE",1981,1981-07-29,"TRICHOCERCA SIMILIS",63617,58000.000,,
"KE",1981,1981-08-12,"LEPTODIAPTOMUS SICILOIDES",30404,26000.000,,
"KE",1981,1981-08-12,"CALANOIDA COPEPODITES",30000,22000.000,,
"KE",1981,1981-08-12,"ACANTHOCYCLOPS VERNALIS",20101,9000.000,,
"KE",1981,1981-08-12,"MESOCYCLOPS EDAX",20601,9000.000,,
"KE",1981,1981-08-12,"CYCLOPOIDA COPEPODITES",20000,4000.000,,
"KE",1981,1981-08-12,"COPEPOD NAUPLII",10000,296000.000,,
"KE",1981,1981-08-12,"CHYDORUS SPHAERICUS",51005,91000.000,,
"KE",1981,1981-08-12,"DAPHNIA MENDOTAE",51103,3000.000,1.800,
"KE",1981,1981-08-12,"DAPHNIA RETROCURVA",51107,8000.000,1.400,
"KE",1981,1981-08-12,"DAPHNIA RETROCURVA JUVENILE",51107,88000.000,0.840,
"KE",1981,1981-08-12,"DIAPHANOSOMA BIRGEI",51202,3000.000,0.930,
"KE",1981,1981-08-12,"DIAPHANOSOMA BIRGEI JUVENILE",51202,8000.000,0.560,
"KE",1981,1981-08-12,"EUBOSMINA COREGONI",51501,57000.000,,
"KE",1981,1981-08-12,"ASCOMORPHA OVALIS",60202,26000.000,,
"KE",1981,1981-08-12,"CONOCHILUS UNICORNIS",60902,239000.000,,
"KE",1981,1981-08-12,"KERATELLA COCHLEARIS",61801,104000.000,,
"KE",1981,1981-08-12,"POMPHYLOX SULCATA",63101,17000.000,,
"KE",1981,1981-09-02,"LEPTODIAPTOMUS SICILOIDES",30404,29000.000,,
"KE",1981,1981-09-02,"CALANOIDA COPEPODITES",30000,74000.000,,
"KE",1981,1981-09-02,"ACANTHOCYCLOPS VERNALIS",20101,29000.000,,
"KE",1981,1981-09-02,"DIACYCLOPS THOMASI",20302,37000.000,,
"KE",1981,1981-09-02,"MESOCYCLOPS EDAX",20601,15000.000,,
"KE",1981,1981-09-02,"CYCLOPOIDA COPEPODITES",20000,7000.000,,
"KE",1981,1981-09-02,"COPEPOD NAUPLII",10000,486000.000,,
"KE",1981,1981-09-02,"CHYDORUS SPHAERICUS",51005,677000.000,,
"KE",1981,1981-09-02,"DAPHNIA MENDOTAE",51103,9000.000,1.740,
"KE",1981,1981-09-02,"DAPHNIA MENDOTAE JUVENILE",51103,5000.000,0.740,
"KE",1981,1981-09-02,"DAPHNIA RETROCURVA",51107,37000.000,1.360,
"KE",1981,1981-09-02,"DAPHNIA RETROCURVA JUVENILE",51107,78000.000,0.870,
"KE",1981,1981-09-02,"DIAPHANOSOMA BIRGEI",51202,18000.000,1.120,
"KE",1981,1981-09-02,"DIAPHANOSOMA BIRGEI JUVENILE",51202,18000.000,0.710,
"KE",1981,1981-09-02,"EUBOSMINA COREGONI",51501,22000.000,,
"KE",1981,1981-09-02,"LEPTODORA KINDTI",52301,169.000,,
"KE",1981,1981-09-02,"ASCOMORPHA OVALIS",60202,110000.000,,
"KE",1981,1981-09-02,"CONOCHILUS UNICORNIS",60902,427000.000,,
"KE",1981,1981-09-02,"FILINIA",61400,191000.000,,
"KE",1981,1981-09-02,"KERATELLA COCHLEARIS",61801,883000.000,,
"KE",1981,1981-09-02,"POMPHYLOX SULCATA",63101,331000.000,,
"KE",1981,1981-09-02,"TRICHOCERCA MULTICRINIS",63612,88000.000,,
"KE",1981,1981-09-02,"TRICHOCERCA SIMILIS",63617,7000.000,,
"KE",1981,1981-09-22,"LEPTODIAPTOMUS SICILOIDES",30404,27000.000,,
"KE",1981,1981-09-22,"CALANOIDA COPEPODITES",30000,41000.000,,
